 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.89000000000000E+00    0.25602553968651E+02    0.36949379719065E+01    0.28766914571518E+02   -0.20938430122867E+00    0.36949379719065E+01    0.48075417040998E-15
      0.90000000000000E+00    0.25890223114366E+02    0.36923541288942E+01    0.28766914571518E+02   -0.30738430122867E+00    0.36923541288942E+01    0.36081794514904E-15
      0.91000000000000E+00    0.26177892260082E+02    0.36887902858819E+01    0.28766914571518E+02   -0.40538430122867E+00    0.36887902858819E+01    0.24077769427540E-15
      0.92000000000000E+00    0.26465561405797E+02    0.36842464428696E+01    0.28766914571518E+02   -0.50338430122867E+00    0.36842464428696E+01    0.24107464944944E-15
      0.93000000000000E+00    0.26753230551512E+02    0.36787225998573E+01    0.28766914571518E+02   -0.60138430122867E+00    0.36787225998573E+01    0.24143663883071E-15
      0.94000000000000E+00    0.27040899697227E+02    0.36722187568451E+01    0.28766914571518E+02   -0.69938430122867E+00    0.36722187568451E+01    0.36279636856242E-15
      0.95000000000000E+00    0.27328568842942E+02    0.36647349138328E+01    0.28766914571518E+02   -0.79738430122867E+00    0.36647349138328E+01    0.72707448744599E-15
      0.96000000000000E+00    0.27616237988658E+02    0.36562710708205E+01    0.28766914571518E+02   -0.89538430122867E+00    0.36562710708205E+01    0.48583838697759E-15
      0.97000000000000E+00    0.27903907134373E+02    0.36468272278082E+01    0.28766914571518E+02   -0.99338430122867E+00    0.36468272278082E+01    0.48709651662546E-15
      0.98000000000000E+00    0.28191576280088E+02    0.36364033847959E+01    0.28766914571518E+02   -0.10913843012287E+01    0.36364033847959E+01    0.61061598901106E-15
      0.99000000000000E+00    0.28479245425803E+02    0.36249995417836E+01    0.28766914571518E+02   -0.11893843012287E+01    0.36249995417836E+01    0.49002953487995E-15
      0.10000000000000E+01    0.28766914571518E+02    0.36126156987713E+01    0.28766914571518E+02   -0.12873843012287E+01    0.36126156987713E+01    0.73756399276198E-15
      0.10100000000000E+01    0.29054583717233E+02    0.35992518557590E+01    0.28766914571518E+02   -0.13853843012287E+01    0.35992518557590E+01    0.49353502077326E-15
      0.10200000000000E+01    0.29342252862949E+02    0.35849080127468E+01    0.28766914571518E+02   -0.14833843012287E+01    0.35849080127468E+01    0.74326461087039E-15
      0.10300000000000E+01    0.29629922008664E+02    0.35695841697345E+01    0.28766914571518E+02   -0.15813843012287E+01    0.35695841697345E+01    0.87086459406326E-15
      0.10400000000000E+01    0.29917591154379E+02    0.35532803267222E+01    0.28766914571518E+02   -0.16793843012287E+01    0.35532803267222E+01    0.99984052822475E-15
      0.10500000000000E+01    0.30205260300094E+02    0.35359964837099E+01    0.28766914571518E+02   -0.17773843012287E+01    0.35359964837099E+01    0.10047277182451E-14
      0.10600000000000E+01    0.30492929445809E+02    0.35177326406976E+01    0.28766914571518E+02   -0.18753843012287E+01    0.35177326406976E+01    0.10099442003347E-14
      0.10700000000000E+01    0.30780598591525E+02    0.34984887976853E+01    0.28766914571518E+02   -0.19733843012287E+01    0.34984887976853E+01    0.88856207600469E-15
      0.10800000000000E+01    0.31068267737240E+02    0.34782649546730E+01    0.28766914571518E+02   -0.20713843012287E+01    0.34782649546730E+01    0.76605298728626E-15
      0.10900000000000E+01    0.31355936882955E+02    0.34570611116608E+01    0.28766914571518E+02   -0.21693843012287E+01    0.34570611116607E+01    0.12845859402142E-14
      0.11000000000000E+01    0.31643606028670E+02    0.34348772686485E+01    0.28766914571518E+02   -0.22673843012287E+01    0.34348772686485E+01    0.10343058575128E-14
      0.11100000000000E+01    0.31931275174385E+02    0.34117134256362E+01    0.28766914571518E+02   -0.23653843012287E+01    0.34117134256362E+01    0.14318263871884E-14
      0.11200000000000E+01    0.32218944320100E+02    0.33875695826239E+01    0.28766914571518E+02   -0.24633843012287E+01    0.33875695826239E+01    0.10487500233275E-14
      0.11300000000000E+01    0.32506613465816E+02    0.33624457396116E+01    0.28766914571518E+02   -0.25613843012287E+01    0.33624457396116E+01    0.11886594455833E-14
      0.11400000000000E+01    0.32794282611531E+02    0.33363418965993E+01    0.28766914571518E+02   -0.26593843012287E+01    0.33363418965993E+01    0.11979596253982E-14
      0.11500000000000E+01    0.33081951757246E+02    0.33092580535870E+01    0.28766914571518E+02   -0.27573843012287E+01    0.33092580535870E+01    0.14761560534863E-14
      0.11600000000000E+01    0.33369620902961E+02    0.32811942105747E+01    0.28766914571518E+02   -0.28553843012287E+01    0.32811942105747E+01    0.13534377465949E-14
      0.11700000000000E+01    0.33657290048676E+02    0.32521503675625E+01    0.28766914571518E+02   -0.29533843012287E+01    0.32521503675625E+01    0.17751822872747E-14
      0.11800000000000E+01    0.33944959194392E+02    0.32221265245502E+01    0.28766914571518E+02   -0.30513843012287E+01    0.32221265245502E+01    0.12404239430693E-14
      0.11900000000000E+01    0.34232628340107E+02    0.31911226815379E+01    0.28766914571518E+02   -0.31493843012287E+01    0.31911226815379E+01    0.97414758979191E-15
      0.12000000000000E+01    0.34520297485822E+02    0.31591388385256E+01    0.28766914571518E+02   -0.32473843012287E+01    0.31591388385256E+01    0.14057286892061E-14
      0.12100000000000E+01    0.34807966631537E+02    0.31261749955133E+01    0.28766914571518E+02   -0.33453843012287E+01    0.31261749955133E+01    0.12784962116282E-14
      0.12200000000000E+01    0.35095635777252E+02    0.30922311525010E+01    0.28766914571518E+02   -0.34433843012287E+01    0.30922311525010E+01    0.18669884117109E-14
      0.12300000000000E+01    0.35383304922967E+02    0.30573073094887E+01    0.28766914571518E+02   -0.35413843012287E+01    0.30573073094887E+01    0.15978051317215E-14
      0.12400000000000E+01    0.35670974068683E+02    0.30214034664765E+01    0.28766914571518E+02   -0.36393843012287E+01    0.30214034664764E+01    0.20577354222577E-14
      0.12500000000000E+01    0.35958643214398E+02    0.29845196234642E+01    0.28766914571518E+02   -0.37373843012287E+01    0.29845196234642E+01    0.19343681585011E-14
      0.12600000000000E+01    0.36246312360113E+02    0.29466557804519E+01    0.28766914571518E+02   -0.38353843012287E+01    0.29466557804519E+01    0.24113530344258E-14
      0.12700000000000E+01    0.36533981505828E+02    0.29078119374396E+01    0.28766914571518E+02   -0.39333843012287E+01    0.29078119374396E+01    0.18326737192272E-14
      0.12800000000000E+01    0.36821650651543E+02    0.28679880944273E+01    0.28766914571518E+02   -0.40313843012287E+01    0.28679880944273E+01    0.24774954161795E-14
